title,url
制作了刺客信条、细胞分裂、波斯王子的「育碧」把游戏免费了,https://www.appinn.com/ubisoft-ubi30/
ReNamer – 强大却不简陋的批量重命名,https://www.appinn.com/renamer-for-windows/
Knowte – Windows 下的轻量级记事本,https://www.appinn.com/knowte-windows/
搜狗壁纸 – 免费替代 Fences 的桌面图标分类功能[Windows],https://www.appinn.com/bizhi-sogou/
帮你自动纠正 Word 文档，如字母大小写、上下标等文字效果,https://www.appinn.com/text-effect-autocorrection/
极影派 – 帮你管理本地电影视频库[Windows],https://www.appinn.com/jeenpi/
WorkGroup – 向「任务管理」说 👋，聊着天把工作给干了,https://www.appinn.com/workgroup-im/
waifu2x – 专门针对二次元图片，无损放大两倍，效果极佳[Web/Win],https://www.appinn.com/waifu2x/
DesktopNote – 找回 Windows 的桌面便签,https://www.appinn.com/desktopnote/
Marp – 用 Markdown 写幻灯片[Win/macOS/Linux],https://www.appinn.com/marp-markdown-presentation-writer/
Disk Drill – 支持 iOS 与 Android 的数据恢复、磁盘清理工具[macOS/Win],https://www.appinn.com/disk-drill-3/
Fly 的 Windows 四件套：看图、键盘音效、文本编辑器和快捷鼠标,https://www.appinn.com/fly-four-tools-for-windows/
在邮件客户端里聊微信、QQ、Skype、Slack 这样好不好？,https://www.appinn.com/yomail-apps-store/
FlySee – 除了颜值，都不错的标准看图工具[Windows],https://www.appinn.com/flysee/
EV录屏 – 适合主播使用的屏幕直播与录制工具[Windows],https://www.appinn.com/evcapture/
μ – 惊艳的音乐播放器[Windows/macOS/Linux],https://www.appinn.com/usic-forever/
在手机上体验华容道和七巧板,https://www.appinn.com/zenge-wdj-award/
京东商城 降价提醒，支持网页、移动端、微信价格监控[Windows],https://www.appinn.com/bsh-jd/
Snipaste – 历时三年开发的「截图 + 贴图」工具[Win],https://www.appinn.com/snipaste/
limitPNG – PNG 极限压缩工具[Win],https://www.appinn.com/limitpng/
WordMark – 轻量级 Markdown 博客客户端/编辑器[Win/macOS/Linux],https://www.appinn.com/wordmark/
PC 软件限免，包含 DVD 转换刻录、密码管理、音轨编辑、PDF 处理、磁盘管理等,https://www.appinn.com/summer-giveaway-dvd-ripper/
CuteMarkEd – 朴素 Markdown 本地编辑器[Win/Linux],https://www.appinn.com/cutemarked/
Email My PC –  只需一封邮件就能远程监控电脑[Windows],https://www.appinn.com/email-my-pc/
CintaNotes PRO 限免，截止今天下午 3 点[Win],https://www.appinn.com/cintanotes-pro-limit-free/
ZogVM – 支持多硬盘、NAS 的本地音/视频库管理工具[Win],https://www.appinn.com/zogvm/
Typora – 终于有一款优美的 Markdown 编辑器[Win/macOS],https://www.appinn.com/typora/
Ken Burns Slideshow – 在电脑上看照片也有大片感[Windows],https://www.appinn.com/ken-burns-slideshow/
AnkiDroid 记忆卡片，不止是背单词[跨平台],https://www.appinn.com/ankidroid/
Arctime – 跨平台字幕创作/编辑软件[Win/macOS/Linux],https://www.appinn.com/arctime/
Rambox – 社交达人必备，开源的 IM 与 Email 聚合应用[Win/Mac/Linux],https://www.appinn.com/rambox/
InternetOff 3.0 –  新增定时功能，一键关闭网络[Win],https://www.appinn.com/internetoff-3-0/
ShareMouse – 在多台电脑间共享鼠标[Win/Mac],https://www.appinn.com/sharemouse/
FastStone Photo Resizer – 图片批量处理与重命名工具[Win],https://www.appinn.com/faststone-photo-resizer/
Focusky动画演示大师 – 可以无限缩放的动画演示文档工具[Win/macOS],https://www.appinn.com/focusky/
Image Composite Editor – 微软黑科技：自动拼接图片、视频[Windows],https://www.appinn.com/image-composite-editor/
MoneyWiz – 知名的全平台记账小能手 [中国特惠],https://www.appinn.com/moneywiz-cn-deals/
这个 Windows 的怀旧有点另类,https://www.appinn.com/windows-crashed/
DuckieTV – 电视剧日历及下载工具[Win/Mac/Linux],https://www.appinn.com/duckietv/
Vieas – 轻量、快速的 Windows 看图工具,https://www.appinn.com/vieas/
专业邮件客户端 YoMail 已整合团队协作工具 Worktile,https://www.appinn.com/integrate-yomail-and-worktile/
Histcite Pro 科研文献引文分析利器[Win],https://www.appinn.com/histcite/
护眼宝 – 傻瓜版屏幕蓝光过滤应用[Win/Android],https://www.appinn.com/huyanbao/
Capslock+ – 增强大小写切换键 Capslock 功能的工具[Win],https://www.appinn.com/capslock-plus-for-windows/
Amazon Cloud Drive 无限空间的照片备份服务,https://www.appinn.com/amazon-cloud-drive-photos/
Dopamine － 干净，漂亮的本地音乐播放器[Win],https://www.appinn.com/dopamine/
小丸工具箱 – 压制 H264+AAC 视频[Windows],https://www.appinn.com/maruko/
NetSpot – 专业 Wi-Fi 分析仪，告诉你哪里信号不好[Win/OS X],https://www.appinn.com/netspot/
Firewall App Blocker – 快速阻止程序联网[Windows],https://www.appinn.com/firewall-app-blocker/
Acronis True Image – 据说能媲美 Ghost 的备份工具限免了,https://www.appinn.com/acronis-true-image/
护眼宝 – 傻瓜版屏幕蓝光过滤应用[Win/Android],https://www.appinn.com/huyanbao/
Capslock+ – 增强大小写切换键 Capslock 功能的工具[Win],https://www.appinn.com/capslock-plus-for-windows/
Amazon Cloud Drive 无限空间的照片备份服务,https://www.appinn.com/amazon-cloud-drive-photos/
Dopamine － 干净，漂亮的本地音乐播放器[Win],https://www.appinn.com/dopamine/
小丸工具箱 – 压制 H264+AAC 视频[Windows],https://www.appinn.com/maruko/
NetSpot – 专业 Wi-Fi 分析仪，告诉你哪里信号不好[Win/OS X],https://www.appinn.com/netspot/
Firewall App Blocker – 快速阻止程序联网[Windows],https://www.appinn.com/firewall-app-blocker/
Acronis True Image – 据说能媲美 Ghost 的备份工具限免了,https://www.appinn.com/acronis-true-image/
Textify – 复制不可能的窗口内容[Win],https://www.appinn.com/textify-for-win/
VidCoder – 做一名合格的视频搬运工[Win],https://www.appinn.com/vidcoder/
Vivaldi 浏览器，Opera 新作，满满的情怀[Win/Mac],https://www.appinn.com/vivaldi-browser/
MarkEditor – 很高级的 Markdown 编辑器[OS X/Win],https://www.appinn.com/markeditor/
大席开发工具集，真的只是工具集[Win],https://www.appinn.com/daxidevtools/
被 Google 收购的专业照片后期制作工具 Nik Collection 宣布免费啦,https://www.appinn.com/nik-collection/
AutoStitch – 自动拼接多张图片[Win/Mac],https://www.appinn.com/autostitch/
DesktopEarth – 更精细的卫星地球照片桌面来了[Win/OS X/Android],https://www.appinn.com/desktopearth/
Caddy – 最简单的支持 HTTP/2 的网页服务器[Win/Mac/Linux],https://www.appinn.com/caddy-server/
知名 BT 客户端 Transmission 发布 Windows 版本,https://www.appinn.com/transmission-bittorrent-windows/
流氓软件终结者 – 远离各种卫士[Windows],https://www.appinn.com/block-liumang/
将内容从 Evernote 移到 OneNote [Windows/Mac],https://www.appinn.com/import-evernote-to-onenote/
oneSafe – 本地加密储存的密码管理器[iOS限免/Android/Mac/WP免费],https://www.appinn.com/onesafe-password-manager/
Dashlane – 又一款不错的密码管理应用,https://www.appinn.com/dashlane-password-manager/
Myer List – 可能是最简单的多平台待办事项应用[Win10/WP/Android],https://www.appinn.com/myer-list/
教你搭建超简单的 WebDAV 服务，在网络上传输文件[Win/Linux/Mac],https://www.appinn.com/parkomat/
Elpis – 开源的 Pandora 桌面客户端[Windows],https://www.appinn.com/elpis-with-pandora/
定格动画工作室 – 制作有趣的「定格动画」[跨平台],https://www.appinn.com/stop-motion-studio/
Kaspersky Cleaner BETA –  「卡巴斯基」免费清理电脑垃圾工具[Windows],https://www.appinn.com/kaspersky-cleaner-beta/
让 Wi-Fi 速度跑的比邻居快[Win/Mac/iOS/Android],https://www.appinn.com/wifi-channel-select/
VeraCrypt – 最活跃的 TrueCrypt 分支，跨平台数据加密工具,https://www.appinn.com/veracrypt/
Telegram 新版，加密聊天支持全部内容,https://www.appinn.com/telegram-3-5/
Video-Downloader – 下载 AB 站、优酷、乐视视频文件[Win/Mac/Linux],https://www.appinn.com/video-downloader/
华丽的 MP3 伴侣 – 自动批量添加『音乐』专辑封面和完整的专辑信息[Win],https://www.appinn.com/mp3-auto-input-id3-information/
纸小墨 – 简洁的静态博客构建工具[OS X/Linux/Win],https://www.appinn.com/inkpaper/
VideoInspector – 视频信息查看器[Win],https://www.appinn.com/videoinspector-for-win/
Color Cube – 国产的优秀配色取色工具 [Win/Mac],https://www.appinn.com/color-cube/
Remote Desktop Organizer – 管理组织远程桌面,https://www.appinn.com/remote-desktop-organizer/
